timestamp,frame_id,alert_type,severity,track_id,message,evidence
9.5,133,AGGRESSIVE_ACCEL,warning,33,Vehicle 33 AGGRESSIVE ACCELERATION at 5.0 m/s² (threshold: 3.5 m/s²).,"{""accel_mag_ms2"": 4.99, ""threshold_ms2"": 3.5}"
9.857142857142858,138,AGGRESSIVE_ACCEL,warning,28,Vehicle 28 AGGRESSIVE ACCELERATION at 3.5 m/s² (threshold: 3.5 m/s²).,"{""accel_mag_ms2"": 3.52, ""threshold_ms2"": 3.5}"
9.928571428571429,139,AGGRESSIVE_ACCEL,warning,23,Vehicle 23 AGGRESSIVE ACCELERATION at 6.2 m/s² (threshold: 3.5 m/s²).,"{""accel_mag_ms2"": 6.15, ""threshold_ms2"": 3.5}"
10.142857142857142,142,HARD_BRAKING,warning,32,Vehicle 32 HARD BRAKING at -37.5 m/s² (threshold: -4.0 m/s²).,"{""signed_accel_ms2"": -37.46, ""threshold_ms2"": -4.0}"
10.142857142857142,142,AGGRESSIVE_ACCEL,warning,32,Vehicle 32 AGGRESSIVE ACCELERATION at 37.5 m/s² (threshold: 3.5 m/s²).,"{""accel_mag_ms2"": 37.46, ""threshold_ms2"": 3.5}"
10.428571428571429,146,HARD_BRAKING,warning,28,Vehicle 28 HARD BRAKING at -10.7 m/s² (threshold: -4.0 m/s²).,"{""signed_accel_ms2"": -10.69, ""threshold_ms2"": -4.0}"
10.428571428571429,146,COLLISION_SUSPECTED,critical,4,COLLISION SUSPECTED: Vehicle 4 and Vehicle 15 are only 1.83 m apart.,"{""distance_m"": 1.83, ""collision_threshold_m"": 2.0, ""vehicle_a"": 4, ""vehicle_b"": 15}"
10.428571428571429,146,PROXIMITY_WARNING,warning,28,PROXIMITY WARNING: Vehicle 28 and Vehicle 31 are 5.0 m apart and closing.,"{""distance_m"": 4.98, ""warning_threshold_m"": 5.0, ""vehicle_a"": 28, ""vehicle_b"": 31}"
10.571428571428571,148,PROXIMITY_WARNING,warning,3,PROXIMITY WARNING: Vehicle 3 and Vehicle 15 are 3.9 m apart and closing.,"{""distance_m"": 3.95, ""warning_threshold_m"": 5.0, ""vehicle_a"": 3, ""vehicle_b"": 15}"
10.571428571428571,148,PROXIMITY_WARNING,warning,33,PROXIMITY WARNING: Vehicle 33 and Vehicle 41 are 5.0 m apart and closing.,"{""distance_m"": 4.99, ""warning_threshold_m"": 5.0, ""vehicle_a"": 33, ""vehicle_b"": 41}"
10.571428571428571,148,PROXIMITY_WARNING,warning,36,PROXIMITY WARNING: Vehicle 36 and Vehicle 41 are 4.8 m apart and closing.,"{""distance_m"": 4.85, ""warning_threshold_m"": 5.0, ""vehicle_a"": 36, ""vehicle_b"": 41}"
10.642857142857142,149,AGGRESSIVE_ACCEL,warning,36,Vehicle 36 AGGRESSIVE ACCELERATION at 4.0 m/s² (threshold: 3.5 m/s²).,"{""accel_mag_ms2"": 3.95, ""threshold_ms2"": 3.5}"
10.714285714285714,150,HARD_BRAKING,warning,36,Vehicle 36 HARD BRAKING at -5.0 m/s² (threshold: -4.0 m/s²).,"{""signed_accel_ms2"": -4.99, ""threshold_ms2"": -4.0}"
10.928571428571429,153,AGGRESSIVE_ACCEL,warning,39,Vehicle 39 AGGRESSIVE ACCELERATION at 8.1 m/s² (threshold: 3.5 m/s²).,"{""accel_mag_ms2"": 8.1, ""threshold_ms2"": 3.5}"
11.214285714285714,157,SPEEDING,critical,23,Vehicle 23 is SPEEDING at 15.6 m/s (56.3 km/h) — limit is 50 km/h.,"{""speed_ms"": 15.64, ""speed_kmh"": 56.3, ""threshold_kmh"": 50.0}"
